responseTime,Index,mousePositionX,mousePositionY,TrueAnswer,userName,sentenceIndex,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
2816,"4",575,123,"Nu","Cristina","104"," hipotalamice ",100.8375015258789,520.25,125.63750267028809,634.2625045776367,"","","",""
2865,"4",587,123,"Nu","Cristina","104"," hipotalamice ",100.8375015258789,520.25,125.63750267028809,634.2625045776367,"","","",""
2912,"4",594,123,"Nu","Cristina","104"," hipotalamice ",100.8375015258789,520.25,125.63750267028809,634.2625045776367,"","","",""
2960,"4",617,123,"Nu","Cristina","104"," hipotalamice ",100.8375015258789,520.25,125.63750267028809,634.2625045776367,"","","",""
3016,"4",633,123,"Nu","Cristina","104"," hipotalamice ",100.8375015258789,520.25,125.63750267028809,634.2625045776367,"","","",""
3060,"5",634,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3113,"5",646,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3164,"5",654,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3211,"5",655,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3265,"5",672,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3313,"5",684,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3360,"5",688,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3414,"5",702,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3461,"5",716,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3522,"5",718,123,"Nu","Cristina","104"," afectează ",100.8375015258789,634.2625122070312,125.63750267028809,719.337516784668,"","","",""
3560,"6",727,124,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3609,"6",746,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3668,"6",748,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3715,"6",748,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3761,"6",748,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3823,"6",748,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3865,"6",749,128,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3913,"6",767,125,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
3960,"6",779,125,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
4013,"6",780,125,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
4062,"6",791,125,"Nu","Cristina","104"," grăsimea ",100.8375015258789,719.3375244140625,125.63750267028809,802.6125259399414,"","","",""
4112,"7",812,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4160,"7",832,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4216,"7",853,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4263,"7",862,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4311,"7",864,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4360,"7",868,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4420,"7",873,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4467,"7",873,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4513,"7",873,125,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4560,"7",857,129,"Nu","Cristina","104"," corporală ",100.8375015258789,802.6124877929688,125.63750267028809,888.1374893188477,"","","",""
4617,-1,812,138,"No answer found","Cristina","","","","","","","","","",""
4671,"17",761,141,"Nu","Cristina","104"," cu ",140.83750915527344,740.5499877929688,165.63751029968262,764.9999885559082,"","","",""
4709,"16",708,141,"Nu","Cristina","104"," face ",140.83750915527344,700.7875366210938,165.63751029968262,740.5500373840332,"","","",""
4760,"15",662,141,"Nu","Cristina","104"," de-a ",140.83750915527344,658.9874877929688,165.63751029968262,700.7874870300293,"","","",""
4813,"13",600,144,"Nu","Cristina","104"," fapt, ",140.83750915527344,571.8375244140625,165.63751029968262,615.200023651123,"","","",""
4864,"11",521,156,"Nu","Cristina","104"," are, ",140.83750915527344,509.0874938964844,165.63751029968262,545.9249954223633,"","","",""
4912,"10",430,152,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
4960,"9",381,143,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5013,"9",380,143,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5060,"9",369,141,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5113,"9",364,141,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5161,"9",335,152,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5217,"9",300,166,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5263,"9",299,167,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5311,"9",299,167,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5373,"9",296,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5422,"9",296,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5465,"9",297,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5510,"9",313,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5560,"9",334,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5617,"9",343,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5663,"9",348,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5713,"9",355,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5760,"9",370,168,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5813,"9",387,167,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5861,"9",396,164,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5921,"9",407,163,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
5960,"9",416,163,"Nu","Cristina","104"," comportamentul ",140.83750915527344,275.4624938964844,165.63751029968262,422.875,"","","",""
6016,"10",436,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6061,"10",467,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6110,"10",486,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6173,"10",488,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6217,"10",495,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6268,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6315,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6363,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6411,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6473,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6520,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6566,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6614,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6662,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6723,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6771,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6809,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6860,"10",500,160,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6911,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
6972,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7020,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7068,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7114,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7162,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7223,"10",502,161,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7265,"10",504,163,"Nu","Cristina","104"," alimentar ",140.83750915527344,422.875,165.63751029968262,509.0875015258789,"","","",""
7312,"11",520,163,"Nu","Cristina","104"," are, ",140.83750915527344,509.0874938964844,165.63751029968262,545.9249954223633,"","","",""
7361,"11",534,160,"Nu","Cristina","104"," are, ",140.83750915527344,509.0874938964844,165.63751029968262,545.9249954223633,"","","",""
7412,"12",552,160,"Nu","Cristina","104"," de ",140.83750915527344,545.9249877929688,165.63751029968262,571.8374881744385,"","","",""
7465,"13",576,160,"Nu","Cristina","104"," fapt, ",140.83750915527344,571.8375244140625,165.63751029968262,615.200023651123,"","","",""
7512,"13",587,160,"Nu","Cristina","104"," fapt, ",140.83750915527344,571.8375244140625,165.63751029968262,615.200023651123,"","","",""
7561,"13",608,160,"Nu","Cristina","104"," fapt, ",140.83750915527344,571.8375244140625,165.63751029968262,615.200023651123,"","","",""
7614,"14",635,160,"Nu","Cristina","104"," mult ",140.83750915527344,615.2000122070312,165.63751029968262,658.9875144958496,"","","",""
7661,"14",640,160,"Nu","Cristina","104"," mult ",140.83750915527344,615.2000122070312,165.63751029968262,658.9875144958496,"","","",""
7710,"14",650,160,"Nu","Cristina","104"," mult ",140.83750915527344,615.2000122070312,165.63751029968262,658.9875144958496,"","","",""
7760,"15",673,160,"Nu","Cristina","104"," de-a ",140.83750915527344,658.9874877929688,165.63751029968262,700.7874870300293,"","","",""
7816,"15",684,160,"Nu","Cristina","104"," de-a ",140.83750915527344,658.9874877929688,165.63751029968262,700.7874870300293,"","","",""
7862,"16",700,160,"Nu","Cristina","104"," face ",140.83750915527344,700.7875366210938,165.63751029968262,740.5500373840332,"","","",""
7910,"16",717,160,"Nu","Cristina","104"," face ",140.83750915527344,700.7875366210938,165.63751029968262,740.5500373840332,"","","",""
7960,"16",727,160,"Nu","Cristina","104"," face ",140.83750915527344,700.7875366210938,165.63751029968262,740.5500373840332,"","","",""
8017,"17",748,160,"Nu","Cristina","104"," cu ",140.83750915527344,740.5499877929688,165.63751029968262,764.9999885559082,"","","",""
8060,"17",760,160,"Nu","Cristina","104"," cu ",140.83750915527344,740.5499877929688,165.63751029968262,764.9999885559082,"","","",""
8113,"18",775,160,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8161,"18",793,160,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8210,"18",810,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8272,"18",811,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8314,"18",812,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8361,"18",824,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8410,"18",850,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8463,"18",861,162,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8510,"18",877,163,"Nu","Cristina","104"," semnalizarea ",140.83750915527344,765,165.63751029968262,881.6875,"","","",""
8560,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8614,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8660,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8722,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8761,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8817,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8865,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8910,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
8972,"19",886,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9017,"19",896,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9067,"19",897,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9109,"19",897,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9160,"19",899,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9214,"19",901,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9260,"19",901,163,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9311,"19",904,162,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9362,"19",904,162,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9423,"19",904,162,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9472,"19",904,162,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9520,"19",904,162,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9560,"19",901,164,"Nu","Cristina","104"," leptinei. ",140.83750915527344,881.6875,165.63751029968262,949.4500045776367,"","","",""
9613,-1,880,186,"No answer found","Cristina","","","","","","","","","",""
27170,"","","","","","","","","","","","Nu","","",""
1392,-1,217,144,"No answer found","Cristina","","","","","","","","","",""
1439,-1,228,135,"No answer found","Cristina","","","","","","","","","",""
1493,-1,240,130,"No answer found","Cristina","","","","","","","","","",""
1549,-1,243,128,"No answer found","Cristina","","","","","","","","","",""
1596,-1,244,128,"No answer found","Cristina","","","","","","","","","",""
1640,-1,264,124,"No answer found","Cristina","","","","","","","","","",""
1691,"0",284,124,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1741,"0",300,124,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1790,"0",308,125,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1840,"0",312,125,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1894,"0",314,124,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1943,"0",316,124,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
1990,"0",324,122,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
2039,"0",336,120,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
2096,"0",344,118,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
2144,"0",357,119,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
2196,"0",358,119,"Nu","Cristina","66"," Proiectele ",100.8375015258789,275.4624938964844,125.63750267028809,363.8874969482422,"","","",""
2240,"1",365,119,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
2296,"1",384,119,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
2344,"2",399,119,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
2390,"2",403,120,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
2440,"2",421,124,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
2494,"2",421,124,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
2539,"2",422,124,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
2593,"3",436,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2640,"3",440,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2696,"3",441,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2742,"3",445,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2792,"3",460,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2839,"3",462,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2893,"3",464,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2944,"3",467,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
2991,"3",479,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3048,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3095,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3141,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3190,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3251,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3298,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3340,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3393,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3441,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3490,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3551,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3590,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3646,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3693,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3753,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3801,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3848,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3890,"3",480,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3942,"3",476,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
3991,"3",472,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4040,"3",455,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4091,"3",436,124,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4141,"2",417,124,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
4189,"1",388,124,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
4240,"1",386,124,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
4297,"1",385,124,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
4350,"1",388,122,"Nu","Cristina","66"," de ",100.8375015258789,363.88751220703125,125.63750267028809,389.800012588501,"","","",""
4389,"2",392,121,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
4440,"2",403,120,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
4493,"2",415,120,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
4541,"2",428,120,"Nu","Cristina","66"," lege ",100.8375015258789,389.8000183105469,125.63750267028809,430.5000190734863,"","","",""
4592,"3",438,120,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4641,"3",449,120,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4696,"3",460,119,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4741,"3",467,119,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4789,"3",480,119,"Nu","Cristina","66"," private ",100.8375015258789,430.5,125.63750267028809,494.22500228881836,"","","",""
4840,"4",497,119,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
4890,"4",500,119,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
4949,"4",500,119,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
4990,"4",503,119,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5040,"4",516,119,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5090,"4",534,120,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5142,"4",549,120,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5192,"4",561,120,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5241,"4",568,120,"Nu","Cristina","66"," afectează ",100.8375015258789,494.2250061035156,125.63750267028809,579.3000106811523,"","","",""
5293,"5",582,120,"Nu","Cristina","66"," o ",100.8375015258789,579.2999877929688,125.63750267028809,594.8749876022339,"","","",""
5341,"6",610,120,"Nu","Cristina","66"," anumită ",100.8375015258789,594.875,125.63750267028809,669.9749984741211,"","","",""
5403,"6",620,120,"Nu","Cristina","66"," anumită ",100.8375015258789,594.875,125.63750267028809,669.9749984741211,"","","",""
5440,"6",625,120,"Nu","Cristina","66"," anumită ",100.8375015258789,594.875,125.63750267028809,669.9749984741211,"","","",""
5496,"6",642,120,"Nu","Cristina","66"," anumită ",100.8375015258789,594.875,125.63750267028809,669.9749984741211,"","","",""
5542,"6",649,120,"Nu","Cristina","66"," anumită ",100.8375015258789,594.875,125.63750267028809,669.9749984741211,"","","",""
