responseTime,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
,,,,,,,,,,,,
1799,-1,347,230,NA,NA,NA,NA,NA,NA,1740035208062,1740039019278,3811216
6872,11,1010,127,sau,109.16667175293,976.400024414063,133.966659545898,1010.91670227051,NA,null,null,null
6922,12,1016,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
6972,12,1026,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7022,12,1032,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7088,12,1037,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7137,12,1046,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7189,12,1056,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7242,12,1062,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7305,12,1066,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7355,12,1066,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7406,12,1066,126,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7456,12,1067,127,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7507,12,1067,127,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7556,12,1067,127,alianță,109.16667175293,1010.91668701172,133.966659545898,1072.8166809082,NA,null,null,null
7621,13,1078,129,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7684,13,1094,132,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7747,13,1095,135,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7808,13,1094,137,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7871,13,1094,137,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7934,13,1094,137,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
7994,13,1088,138,între,109.16667175293,1072.81665039063,133.966659545898,1112.29998779297,NA,null,null,null
8057,11,1003,142,sau,109.16667175293,976.400024414063,133.966659545898,1010.91670227051,NA,null,null,null
8120,21,904,156,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
8183,-1,767,184,NA,NA,NA,NA,NA,NA,null,null,null
8245,30,698,198,și,189.16667175293,680.650024414063,213.966659545898,698.600036621094,NA,null,null,null
8307,28,594,194,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
8369,14,441,163,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8432,-1,407,156,NA,NA,NA,NA,NA,NA,null,null,null
8493,-1,407,156,NA,NA,NA,NA,NA,NA,null,null,null
8556,-1,407,156,NA,NA,NA,NA,NA,NA,null,null,null
8618,-1,407,156,NA,NA,NA,NA,NA,NA,null,null,null
8680,14,410,159,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8741,14,410,159,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8802,14,411,161,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8864,14,418,163,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8926,14,435,166,"ele,",149.16667175293,407.466674804688,173.966659545898,441.916687011719,NA,null,null,null
8989,15,450,166,fără,149.16667175293,441.916687011719,173.966659545898,480.066680908203,NA,null,null,null
9051,15,460,166,fără,149.16667175293,441.916687011719,173.966659545898,480.066680908203,NA,null,null,null
9112,15,478,166,fără,149.16667175293,441.916687011719,173.966659545898,480.066680908203,NA,null,null,null
9174,15,478,166,fără,149.16667175293,441.916687011719,173.966659545898,480.066680908203,NA,null,null,null
9236,16,481,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9297,16,486,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9359,16,493,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9421,16,498,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9482,16,502,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9543,16,506,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9606,16,511,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9668,16,516,166,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9730,16,521,167,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9792,16,524,167,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9855,16,530,167,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9917,16,537,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
9978,16,545,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10039,16,551,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10101,16,554,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10162,16,556,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10224,16,557,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10287,16,562,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10350,16,572,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10411,16,574,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10474,16,574,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10537,16,575,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10600,16,580,168,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10664,16,588,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10725,16,588,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10788,16,588,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10850,16,588,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10913,16,590,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
10975,16,594,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11037,16,594,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11100,16,594,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11161,16,596,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11224,16,597,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11285,16,597,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11347,16,600,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11409,16,603,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11469,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11531,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11594,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11645,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11705,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11755,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11821,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11871,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11921,16,606,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
11971,16,609,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
12022,16,613,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
12087,16,621,169,consimțământul,149.16667175293,480.066650390625,173.966659545898,622.399978637695,NA,null,null,null
12137,17,626,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12188,17,628,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12237,17,630,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12289,17,635,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12355,17,642,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12405,17,648,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12470,17,654,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12522,17,658,168,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12588,17,660,168,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12638,17,662,167,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12688,17,664,167,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12738,17,670,167,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12788,17,680,169,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12838,17,690,171,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12903,17,693,171,Statelor,149.16667175293,622.400024414063,173.966659545898,693.183364868164,NA,null,null,null
12955,18,700,171,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13005,18,703,170,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13071,18,703,170,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13122,18,710,170,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13172,18,715,169,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13222,18,716,167,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13288,18,717,167,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13347,18,720,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13405,18,724,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13454,18,726,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13505,18,726,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13555,18,726,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13620,18,727,166,Unite,149.16667175293,693.183349609375,173.966659545898,743.433349609375,NA,null,null,null
13670,19,744,168,în,149.16667175293,743.433349609375,173.966659545898,763.883346557617,NA,null,null,null
13731,19,756,170,în,149.16667175293,743.433349609375,173.966659545898,763.883346557617,NA,null,null,null
13794,19,761,170,în,149.16667175293,743.433349609375,173.966659545898,763.883346557617,NA,null,null,null
13856,20,766,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
13916,20,770,173,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
13977,20,775,175,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14040,20,778,175,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14101,20,779,175,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14162,20,781,174,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14223,20,786,174,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14285,20,791,174,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14346,20,795,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14408,20,800,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14470,20,804,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14530,20,810,169,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14592,20,817,169,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14654,20,819,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14716,20,820,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14778,20,820,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14839,20,820,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14902,20,820,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
14964,20,821,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15026,20,826,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15086,20,828,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15147,20,830,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15208,20,832,170,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15270,20,833,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15332,20,837,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15393,20,845,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15456,20,849,171,Congresul,149.16667175293,763.88330078125,173.966659545898,854.616638183594,NA,null,null,null
15519,21,855,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15581,21,860,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15638,21,865,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15687,21,869,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15755,21,870,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15806,21,870,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15871,21,871,171,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15921,21,890,172,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
15972,21,904,174,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
16022,21,908,174,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
16086,21,913,174,"reunit,",149.16667175293,854.61669921875,173.966659545898,914.716690063477,NA,null,null,null
16137,22,920,173,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16187,22,926,172,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16237,22,940,172,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16303,22,954,172,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16355,22,960,172,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16405,22,964,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16471,22,966,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16522,22,966,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16572,22,966,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16622,22,968,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16672,22,972,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16722,22,973,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16772,22,978,169,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16838,22,986,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16888,22,990,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16939,22,990,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
16989,22,990,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
17055,22,1002,170,specificând,149.16667175293,914.716674804688,173.966659545898,1014.26667785645,NA,null,null,null
17120,23,1023,170,cu,149.16667175293,1014.26666259766,173.966659545898,1038.69999694824,NA,null,null,null
17170,23,1034,170,cu,149.16667175293,1014.26666259766,173.966659545898,1038.69999694824,NA,null,null,null
17222,24,1054,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17287,24,1060,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17337,24,1065,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17388,24,1072,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17438,24,1080,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17503,24,1085,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17553,24,1089,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17604,24,1093,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17668,24,1097,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17730,24,1098,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17792,24,1098,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17854,24,1098,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17917,24,1099,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
17978,24,1109,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18041,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18105,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18166,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18229,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18292,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18354,24,1116,170,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18416,24,1114,172,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18477,24,1112,172,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18537,24,1109,173,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18599,24,1106,173,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18660,24,1103,174,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18722,24,1087,179,exactitate,149.16667175293,1038.69995117188,173.966659545898,1121.14994812012,NA,null,null,null
18783,-1,1041,190,NA,NA,NA,NA,NA,NA,null,null,null
18846,35,912,190,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
18907,31,728,190,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
18969,29,673,198,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
19031,29,656,206,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
19094,28,610,210,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
19157,26,534,210,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
19217,25,470,210,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19280,25,431,210,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19340,25,428,211,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19403,25,420,211,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19464,25,418,211,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19526,25,418,211,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19587,25,418,211,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19638,25,418,210,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19688,25,423,209,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19739,25,427,209,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19788,25,429,209,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19854,25,431,209,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19920,25,442,205,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
19970,25,450,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20037,25,460,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20087,25,463,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20137,25,466,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20187,25,470,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20238,25,478,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20303,25,483,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20354,25,488,204,scopurile,189.16667175293,407.466674804688,213.966659545898,489.350021362305,NA,null,null,null
20405,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20472,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20538,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20588,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20638,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20688,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20739,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20789,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20839,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20889,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20939,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
20989,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21055,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21104,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21156,26,494,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21221,26,502,204,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21272,26,527,209,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21321,26,532,210,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21387,26,536,210,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21438,26,545,211,pentru,189.16667175293,489.350006103516,213.966659545898,551.41667175293,NA,null,null,null
21503,27,555,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21554,27,564,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21603,27,572,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21667,27,582,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21730,27,584,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21793,27,584,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21855,27,584,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21917,27,584,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
21978,27,586,212,care,189.16667175293,551.416687011719,213.966659545898,592.050018310547,NA,null,null,null
22041,28,596,212,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
22103,28,599,212,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
22165,28,604,212,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
22227,28,612,212,se,189.16667175293,592.049987792969,213.966659545898,615.499984741211,NA,null,null,null
22290,29,619,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22353,29,625,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22413,29,630,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22475,29,637,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22537,29,642,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22600,29,645,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22663,29,645,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22725,29,645,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22786,29,648,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
